reviewed,time,id,url,markets,review_label,trade_relevance,confidence,review_method,review_reason,price_curve_note,current_kind,semantic_override_kind,semantic_reason,market_context,text
yes,2024-11-25T14:16:28.078000Z,1861051328690094121,https://x.com/saylor/status/1861051328690094121,1,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,"[{""idx"":""1"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024""}]","Year to date, $MSTR 's treasury operations delivered a BTC Yield of 59.3%, providing a net benefit of ~112,125 BTC to our shareholders, or ~341 BTC per day. At $100K per BTC, that would equate to $11.2 billion for the year so far, or $34.1 million per day."
yes,2024-11-25T17:10:53.300000Z,1861095223012597939,https://x.com/saylor/status/1861095223012597939,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],Should $HUT increase their #Bitcoin Reserves? https://t.co/uPaMjVigdN
yes,2024-11-25T17:41:05.613000Z,1861102824404267049,https://x.com/saylor/status/1861102824404267049,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],"#Bitcoin represents the digital transformation of capital, and $MSTR is accelerating this process by issuing fixed income & equity securities backed by BTC. The dynamic is quite interesting but a responsible treatment of the topic requires more than 280 characters."
yes,2024-11-25T20:42:15.027000Z,1861148414030844289,https://x.com/saylor/status/1861148414030844289,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],"The money is great, but the mission is even greater. #Bitcoin pic.twitter.com/UmWoUgV8fX"
yes,2024-11-25T22:22:51.921000Z,1861173734599450651,https://x.com/saylor/status/1861173734599450651,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],It's never too late to buy #bitcoin .
yes,2024-11-25T22:51:34.460000Z,1861180959451718059,https://x.com/saylor/status/1861180959451718059,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],Congratulations on your #Bitcoin Treasury Strategy.
yes,2024-11-25T23:11:50.144000Z,1861186058399981817,https://x.com/saylor/status/1861186058399981817,2,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Free speech 🧡 Free money
yes,2024-11-26T12:46:26.152000Z,1861391059235786839,https://x.com/saylor/status/1861391059235786839,2,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",I'm not selling.
yes,2024-11-26T13:00:33.023000Z,1861394611270226346,https://x.com/saylor/status/1861394611270226346,2,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]","Quarter to date, $MSTR 's treasury operations delivered a BTC Yield of 35.2%, providing a net benefit of ~88,820 BTC to our shareholders, or ~1586 BTC per day. At $92K per BTC, that would equate to $8.2 billion for the quarter so far, or $146 million per day."
yes,2024-11-26T20:43:38.518000Z,1861511152083071284,https://x.com/saylor/status/1861511152083071284,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Just another day at work. #Bitcoin pic.twitter.com/dLD4yu6vEG
yes,2024-11-27T13:00:14.995000Z,1861756923520922025,https://x.com/saylor/status/1861756923520922025,2,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]","Last week, $MSTR 's treasury operations delivered a BTC Yield of 12.3%, providing a net benefit of ~40,738 BTC to our shareholders, or ~5820 BTC per day. At $93.5K per BTC, that would equate to $3.8 billion for the week, or $544 million each day."
yes,2024-11-27T17:05:06.521000Z,1861818544247160984,https://x.com/saylor/status/1861818544247160984,2,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",$MSTR is a credit default swap on $100+ trillion in 20th-century assets.
yes,2024-11-28T13:02:44.379000Z,1862119937948422450,https://x.com/saylor/status/1862119937948422450,2,irrelevant_or_unrelated,none,low,semantic_context_full_pass,与买 BTC 市场无直接关系,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]","Thank You, Satoshi. pic.twitter.com/qLzRtikxKR"
yes,2024-11-28T15:07:39.347000Z,1862151374122750328,https://x.com/saylor/status/1862151374122750328,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Japan is discovering the power of #Bitcoin Standard.
yes,2024-11-28T21:21:50.216000Z,1862245539892330991,https://x.com/saylor/status/1862245539892330991,2,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Happy Thanksgiving 🧡 pic.twitter.com/XEnMhN5NyE
yes,2024-11-29T13:02:32.928000Z,1862482277785125308,https://x.com/saylor/status/1862482277785125308,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",No Days Off – #Bitcoin pic.twitter.com/U1zOuWVo3n
yes,2024-11-30T12:09:53.932000Z,1862831415861125164,https://x.com/saylor/status/1862831415861125164,2,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]","Science advances one death at a time,"
yes,2024-11-30T12:25:15.549000Z,1862835281403011407,https://x.com/saylor/status/1862835281403011407,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Don't get left behind. #Bitcoin pic.twitter.com/SVYnbZ64e6
yes,2024-11-30T15:25:53.471000Z,1862880738942554576,https://x.com/saylor/status/1862880738942554576,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Did they ask you to get them #BTC for EACH Xmas?
yes,2024-11-30T16:48:20.485000Z,1862901488223228314,https://x.com/saylor/status/1862901488223228314,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",60 public companies can issue equity to buy #Bitcoin . pic.twitter.com/jiVlH9gsZf
yes,2024-11-30T17:13:30.087000Z,1862907819952845255,https://x.com/saylor/status/1862907819952845255,2,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",☹️
yes,2024-11-30T17:19:26.309000Z,1862909314056278493,https://x.com/saylor/status/1862909314056278493,2,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Good advice.
yes,2024-12-01T11:52:47.600000Z,1863189498978243017,https://x.com/saylor/status/1863189498978243017,2,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",I want one.
yes,2024-12-01T13:01:10.638000Z,1863206708366995675,https://x.com/saylor/status/1863206708366995675,2,hint_yes_strong,actionable,high,manual_semantic_override,SaylorTracker 图表暗示：blue-green imbalance，语义是图上缺新增买入点,,hint_yes_strong,hint_yes_strong,SaylorTracker 图表暗示：blue-green imbalance，语义是图上缺新增买入点,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",A possible blue-green imbalance on https://t.co/Bx3917zeAK ? pic.twitter.com/qXMJDEJQzD
yes,2024-12-01T15:19:30.228000Z,1863241519370543125,https://x.com/saylor/status/1863241519370543125,2,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",No one does.
yes,2024-12-01T20:46:18.044000Z,1863323760511627565,https://x.com/saylor/status/1863323760511627565,2,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]","My 3-minute presentation to the $MSFT Board of Directors and @SatyaNadella , articulating why the company should do the right thing and adopt #Bitcoin . pic.twitter.com/aHp91V9Slz"
yes,2024-12-01T20:47:49.296000Z,1863324143250202858,https://x.com/saylor/status/1863324143250202858,2,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",The slides for the Microsoft Bitcoin Strategy presentation to the $MSFT Board of Directors. https://t.co/6HcB8VEJV0
yes,2024-12-01T22:13:44.949000Z,1863345767626195184,https://x.com/saylor/status/1863345767626195184,2,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Microsoft Bitcoin Strategy on YouTube https://t.co/OVMJw45SEr
yes,2024-12-02T00:03:23.656000Z,1863373360723312992,https://x.com/saylor/status/1863373360723312992,2,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",Congratulations on your nomination to lead the @FBI .
yes,2024-12-02T11:53:20.638000Z,1863552025415364956,https://x.com/saylor/status/1863552025415364956,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",$MARA is a company on the #Bitcoin Standard. https://t.co/bk8dBbQaqM
yes,2024-12-02T12:47:38.750000Z,1863565690927538201,https://x.com/saylor/status/1863565690927538201,2,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]",The only thing better than bitcoin is more #bitcoin .
yes,2024-12-02T13:04:16.004000Z,1863569873713955156,https://x.com/saylor/status/1863569873713955156,2,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""2"",""slug"":""will-microstrategy-purchase-more-bitcoin-in-2024-1""}]","MicroStrategy has acquired 15,400 BTC for ~$1.5 billion at ~$95,976 per #bitcoin and has achieved BTC Yield of 38.7% QTD and 63.3% YTD. As of 12/2/2024, we hodl 402,100 $BTC acquired for ~$23.4 billion at ~$58,263 per bitcoin. $MSTR https://t.co/K3TK4msGp0"
yes,2024-12-02T18:05:47.391000Z,1863645754490839058,https://x.com/saylor/status/1863645754490839058,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],"""It's just a matter of time."" - @fundstrat on #Bitcoin 🚀 pic.twitter.com/0662fMs3VB"
yes,2024-12-03T02:18:08.181000Z,1863769657544409157,https://x.com/saylor/status/1863769657544409157,,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,[],$MARA has upsized its bond to $850m + $150m option. https://t.co/zAtQNbkiuh
yes,2024-12-03T12:46:43.007000Z,1863927844990054656,https://x.com/saylor/status/1863927844990054656,,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,[],"Last week, $MSTR 's treasury operations delivered a BTC Yield of 2.55%, providing a net benefit of ~9,850 BTC to our shareholders, or ~1407 BTC per day. At $95K per BTC, that would equate to $936 million for the week, or $134 million each day."
yes,2024-12-03T14:13:32.179000Z,1863949693841027350,https://x.com/saylor/status/1863949693841027350,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],"My discussion of the economic benefits of Bitcoin scarcity & volatility, $MSTR treasury operations, the surge in corporations adopting $BTC strategies, and the opportunity that #Bitcoin represents to $MSFT shareholders, with @JoeSquawk and @BeckyQuick . pic.twitter.com/FEfT7LpSpE"
yes,2024-12-03T21:35:51.778000Z,1864061008987267419,https://x.com/saylor/status/1864061008987267419,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],The Deal of the Century is Trump Max #Bitcoin pic.twitter.com/fpPOnGDenm
yes,2024-12-04T13:02:48.251000Z,1864294281382408257,https://x.com/saylor/status/1864294281382408257,,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,[],"In November, $MSTR raised $13.5 billion and acquired 149,880 BTC for ~$90,231 with a BTC Yield of 38.7%, providing a net benefit of 97,500 BTC to our shareholders, or 3250 BTC per day. At ~$96K per BTC, that would equate to ~$9.4 billion for the month, or $312 million per day."
yes,2024-12-04T20:39:49.586000Z,1864409294797467885,https://x.com/saylor/status/1864409294797467885,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],"I journeyed into the @FoxBusiness studios to discuss digital capital, the growth of the #Bitcoin asset class, the promise of Bitcoin as a protocol for prosperity, and the emergence of Bitcoin as the world's reserve capital network offering global property rights, with @cvpayne . pic.twitter.com/ZoiFRT07cB"
